,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,target
375,0.008931712832,0.06419272217,0.1478923587,0.1282569396,0.04926803823,0.009346039196,0.004714369842,0.009020988275,0.002585183685,0.01024996516,0.02034373183,0.01792808658,0.003715022983,0.2288548813,0.9532006924,1.0,1.0,0.5493650081,0.08803277572,0.03603275719,0.01896255657,0.007577326362,0.01332448764,0.0273911963,0.05719027305,0.02517288948,0.7100814273,1.0,0.2343716254,0.4342757437,1.0,0.1831519139,0.0383462178,0.02031284565,0.01545984968,0.02986097375,0.08849081876,0.1904013785,0.06835749307,0.5615252686,0.2848954638,0.02894892741,0.07859376402,0.7738207135,0.3241268502,0.04032051749,0.0399766483,0.02289752604,0.06610633799,0.1934944483,0.3679622332,0.2745638939,0.5762387244,0.07835115898,0.03564646621,0.02022812556,0.2604301395,0.60437823,0.210639501,0.1199645412,0.08525345337,0.03380091862,0.4453090961,1.0,0.8376966232,1.0,0.04990851909,0.0205125935,0.01180718261,0.1335875229,1.0,0.6249082969,0.8971224935,0.6644364694,0.3945719943,0.7558740143,0.8054660879,1.0,0.5470507986,0.06332510055,0.01965948299,0.01134956886,0.0271425704,0.5317099191,1.0,2192.722768,2105.082015,1982.503774,1924.86645,1852.419599,1880.687809,1748.85901,1711.41703,1755.660101,1694.78259,1689.638025,1772.238416,1867.272726,18
376,0.00977124987,0.06776722374,0.1485945984,0.1272991213,0.04742567904,0.009101973288,0.004630364368,0.006367672628,0.002267346491,0.01014040423,0.01862996228,0.01253019607,0.003939118276,0.2527231174,0.9813781027,1.0,1.0,0.5328360421,0.08474330577,0.03537213605,0.01678076154,0.007358884283,0.01287731778,0.01451314299,0.01766559023,0.02765516212,0.763349594,1.0,0.2294814394,0.4483911765,1.0,0.1710323507,0.03820846858,0.03044167219,0.01683972777,0.02978556462,0.08283677733,0.1914933651,0.07315410643,0.588864627,0.2779102641,0.02808081887,0.08469475966,0.7928693402,0.306539166,0.03971697704,0.02833839546,0.02205326323,0.06632176592,0.262807729,0.6418725079,0.2857549996,0.584722497,0.07607205938,0.03510550381,0.02039825502,0.2787119421,0.5942029031,0.2026228807,0.07430688386,0.08327263866,0.03248164356,0.4262903343,1.0,0.8595762676,1.0,0.04730146358,0.02028349912,0.0116711027,0.1497981197,1.0,0.6048285641,0.8322890551,0.6588061635,0.3882047987,0.7815032264,0.9092253774,1.0,0.5405187495,0.06259456873,0.01926722442,0.01132029451,0.03004495534,0.5445813601,1.0,2106.819155,2066.795165,1985.108141,1928.028295,1861.997874,1876.881596,1746.794521,1711.54037,1757.1298,1693.899643,1690.75074,1774.55069,1869.53943,18
377,0.006927867731,0.03443866061,0.08298941692,0.07168466115,0.02536323561,0.005170050292,0.003084795459,0.002982474431,0.00153599745,0.008676620151,0.01641206393,0.009898305436,0.003555555547,0.2098455594,0.7465042968,1.0,1.0,0.4459122699,0.07125099236,0.03226869073,0.004290105967,0.004190085888,0.01110892513,0.01388729332,0.0167957192,0.02584285522,0.8251324854,1.0,0.3618064347,0.6506316713,0.9783261262,0.1221772947,0.04232198959,0.01456160925,0.01296405277,0.0216447593,0.06315348273,0.1572972619,0.07669295029,0.7239131549,0.2920114979,0.03125536328,0.142550563,1.0,0.2712030826,0.03840316302,0.0268902983,0.01968923188,0.06534072868,0.2109155994,0.5031241049,0.240632735,0.5301739975,0.06949058913,0.03494322442,0.02586884585,0.3634332475,0.4668232079,0.1509236467,0.02373058967,0.06237108597,0.02897782445,0.4048280953,1.0,0.8328902912,1.0,0.04182555221,0.02289681699,0.01357358742,0.2321202288,1.0,0.5483193692,0.5560715714,0.4353237047,0.2309422765,0.6663027772,0.9300085756,1.0,0.6067186343,0.04295821813,0.01689171606,0.01055190347,0.05145858793,0.6458630573,0.9630548411,2163.791881,2054.436188,1989.662604,1916.606809,1847.198224,1869.655183,1742.993623,1711.99124,1759.311329,1692.357262,1693.052889,1779.062784,1873.935929,18
378,0.008177012073,0.04182049652,0.09277244194,0.07909956005,0.02763901196,0.005568738201,0.003290927108,0.006051087751,0.002025868495,0.008885441425,0.01730000407,0.0104882211,0.003906432577,0.2476933728,0.8188593211,1.0,1.0,0.4496925054,0.07082320681,0.03255131648,0.01002426904,0.005330320086,0.01088077787,0.01925574106,0.0349154272,0.0295935401,0.8940910989,1.0,0.3260335525,0.62704579,0.9905412581,0.1192848515,0.04189309635,0.01500547694,0.01321631667,0.02271967042,0.05970194771,0.1349499944,0.08296227719,0.7407417471,0.2792348126,0.02921914781,0.1417513201,1.0,0.258129698,0.03861636558,0.03517812817,0.02175290602,0.06593149741,0.2390082825,0.5800609617,0.2606293681,0.5483918412,0.0682115754,0.03414827637,0.02535011017,0.3771840251,0.4766130772,0.154556446,0.05965632293,0.07829253834,0.02863778338,0.4294847783,1.0,0.8651502593,1.0,0.04044635701,0.02190787752,0.01299130519,0.2486702457,1.0,0.5408042507,0.6645017824,0.4846039876,0.2497797231,0.7098918357,0.9114089649,1.0,0.5826975837,0.04522254974,0.01677310224,0.01064631748,0.05469466196,0.6429527127,0.9771330008,2041.935195,2028.044604,1991.541745,1904.351599,1819.573284,1866.217969,1741.253095,1712.261231,1759.889604,1691.665295,1694.22663,1781.249273,1876.072961,18
379,0.2015930695,0.6361353963,1.0,1.0,0.3312004027,0.06174357829,0.02408246829,0.01195102831,0.005588786941,0.01012202014,0.01995514423,0.03968358524,0.02598858217,0.9400884163,1.0,0.4882415407,0.8528574343,0.8261377271,0.09933919383,0.03773286738,0.01712189082,0.01198589645,0.01813374498,0.0511389134,0.1295450825,0.08380295356,0.8735382507,0.2935975162,0.03570157685,0.2155353946,1.0,0.2363668007,0.03253145125,0.01451514812,0.01703210243,0.06488792522,0.205461162,0.5237673158,0.2196834773,0.5296906957,0.06659267501,0.03491983682,0.03512484326,0.3971927746,0.3981475686,0.1028857938,0.02624698675,0.06330277584,0.03085711636,0.3972536877,0.9986366983,0.8048780857,1.0,0.03856439875,0.0252183982,0.0155681552,0.286319339,1.0,0.4087307032,0.303058188,0.3327521145,0.1675313096,0.6507043595,1.0,1.0,0.6531928177,0.03454827726,0.01623023164,0.01059720706,0.07385017311,0.7375487004,0.7714447236,1.0,1.0,1.0,1.0,0.4482296879,0.814181815,0.2934454224,0.07019321657,0.02722409325,0.01805092672,0.01611291039,0.2393710561,1.0,2173.909333,2069.887263,1993.894955,1901.205763,1824.30639,1861.241389,1738.808584,1712.663659,1760.068486,1690.702653,1696.002924,1784.433372,1879.226774,18
380,1.0,0.06376559426,0.05165613142,0.0157545683,0.01616773334,0.03445246366,0.01748753238,0.2919755798,0.2941369275,0.004342732015,0.03206595249,0.1348697163,0.2133264064,0.2439349717,0.03383657352,0.02644312598,0.01380532988,0.00832376827,0.0132694338,0.006814496421,0.03268158861,0.02738571122,0.00697065938,0.02261603546,0.07739939184,0.04329768315,0.06142613046,0.01857370086,0.02914152852,0.01644775829,0.01105178683,0.02251273538,0.01485590422,0.008340513338,0.01173659231,0.007360051858,0.01374955481,0.02989314909,0.02254175666,0.1835332234,0.07180995614,0.07733589782,0.03126802605,0.008631828584,0.02404956877,0.01292377333,0.00835725253,0.009853822091,0.005994760455,0.04266291909,0.06061880288,0.02780549145,0.4533708557,0.5447221238,0.5750773154,0.07571846581,0.007997148274,0.01841209264,0.004825097585,0.005828885627,0.006426050226,0.008283056924,0.2027458252,0.4988288941,0.01490465351,0.607992757,1.0,1.0,0.129130414,0.03368657174,0.0201052611,0.003899201877,0.008753593386,0.009411860153,0.04019013783,0.3652340488,0.9436327316,0.0294449384,0.4149517729,0.4199448606,0.7465197165,0.1899967259,0.131418724,0.1090393018,0.114910269,982.1335154,961.6081777,588.4701955,596.9448321,586.8288372,1034.887616,1046.168846,773.8748161,586.0493255,512.6020807,551.254855,532.0145864,605.9306979,19
381,0.03471056557,0.036429839,0.1309108432,0.1200383619,0.01764078499,0.01038512563,0.03213015871,0.05639619756,0.03627715865,0.01721115057,0.01306041146,0.03849315322,0.02565322733,0.03689780626,0.04945614848,0.1750149947,0.08178827427,0.0116998636,0.01008076554,0.02194442114,0.07505549643,0.03586455768,0.01118474078,0.01416173431,0.03654789297,0.02962303314,0.04287965674,0.0460817019,0.1344161117,0.04277029407,0.009532401733,0.007837119397,0.00923040765,0.1926104406,0.07197229135,0.01830167669,0.02045772388,0.03786419559,0.03177711265,0.04215812013,0.04669018537,0.2019896386,0.09957099312,0.02509788111,0.01677153373,0.01975532844,0.4155064801,0.1249014468,0.0229188141,0.01794953045,0.03969627944,0.03480206421,0.05205730712,0.1318458614,0.7360534857,0.5636247477,0.1019657008,0.05142634053,0.03329339713,0.4163311546,0.2002434484,0.05487583021,0.09161952207,0.1816550398,0.1303335355,0.3430590665,0.5781710188,0.4858526856,0.7343526473,0.07998544559,0.03889903849,0.07087095873,0.3821287011,0.7419521586,0.05014176568,0.141584275,0.3884011437,0.8573471728,1.0,1.0,0.8706347205,0.5496140101,0.06586086794,0.04481244453,0.1416919285,650.1609242,700.7617788,569.1209578,556.4732318,542.0043836,776.2062272,725.6607111,1060.374436,1338.619311,954.8599687,534.7116432,552.5385413,567.2234522,19
382,0.03478963198,0.03633126085,0.1321199514,0.1188994368,0.01817483288,0.0104268808,0.03286757103,0.06823914085,0.03904601634,0.01789517816,0.01173139439,0.02923738332,0.02538605903,0.03691373382,0.04970133853,0.1759037289,0.08023684836,0.01208216013,0.009873371999,0.02271023527,0.077777603,0.03571665536,0.0115772438,0.01271110721,0.02646446604,0.02945575557,0.04306641472,0.04659056313,0.1367615628,0.04142791382,0.009724208245,0.00767521973,0.009443079707,0.2038057869,0.06956701674,0.01854330544,0.01600910778,0.02504604054,0.03150795235,0.0426471729,0.04663702989,0.1982223551,0.09053898767,0.02445631588,0.015833328,0.01933184909,0.5897676875,0.1522309819,0.023598701,0.01731298058,0.03111038314,0.03448998775,0.05016812875,0.1288217715,0.7355691635,0.5343926831,0.1017180591,0.04938978668,0.03237348658,1.0,0.260331359,0.05622410583,0.08193256435,0.1405906449,0.1201464285,0.3291758014,0.5629083464,0.5021873813,0.7258906839,0.08290683688,0.04010124759,0.06949317444,0.4244972689,0.7932526829,0.05034964402,0.09969804136,0.1876822526,0.8276569323,1.0,1.0,0.8440777312,0.5512144429,0.06337308551,0.04167240899,0.1351007613,635.6559623,696.9461358,567.9505497,554.4721629,539.8584136,775.8090278,725.6083622,1067.276769,1338.241489,944.2404755,534.7020407,552.6238642,567.5203978,19
383,0.03485689465,0.03795904832,0.1425824795,0.1110697174,0.01648304341,0.01037822276,0.03620558228,0.02531835234,0.03077675686,0.01725860016,0.01333629726,0.02746819846,0.02630977247,0.03714008397,0.05239498935,0.1867120857,0.07223909616,0.01145501503,0.01000242408,0.02405644149,0.03409526162,0.03671565363,0.01161535488,0.007769907088,0.01673116801,0.03049604005,0.04357882647,0.04827777548,0.1419697242,0.03654570173,0.009432555559,0.007559753935,0.00984501036,0.03778467851,0.04070256252,0.0184171883,0.01472383767,0.0220859646,0.03211225728,0.04298441307,0.04830650838,0.2141045213,0.08381093309,0.02322648728,0.01581536984,0.02031165329,0.03644366608,0.05809622134,0.02454645088,0.02500861802,0.01222934937,0.03616735756,0.05134671705,0.1430999801,0.7914026561,0.5054742184,0.09458326397,0.04848288086,0.03161529911,0.290441087,0.1763867332,0.0572825,0.04979690005,0.03119850967,0.1346824152,0.3438596606,0.5756543299,0.5120309788,0.690356708,0.0713744358,0.04156165011,0.07155337248,1.0,0.96196027,0.05191252626,0.1604777577,0.2880834306,0.867578176,1.0,1.0,0.8587393097,0.5157464165,0.05609019763,0.04587636037,0.1409904408,738.0610821,743.3314826,564.016305,562.3865152,601.6903922,774.1478826,725.9154138,1091.491409,1335.658695,906.5658981,534.8935037,552.9625342,568.7483884,19
384,0.03937087085,0.04871464856,0.15200617,0.0892269077,0.01300232596,0.01070024722,0.03409161892,0.09498285619,0.03305599456,0.01520678807,0.01041281032,0.03539148586,0.02318649558,0.04542241731,0.05381363057,0.1509425082,0.04905138121,0.01029939152,0.009739821751,0.01615522406,0.1709408436,0.04928864117,0.01618464252,0.01270199218,0.0331031287,0.02491459003,0.04933945079,0.04746356557,0.1349802669,0.0481047962,0.01437490781,0.0110421713,0.01459833113,0.349173941,0.08638076434,0.02598042661,0.01686518381,0.03156962124,0.0268603428,0.04632405497,0.08814425802,0.4505377228,0.2981285289,0.0600452625,0.03561195055,0.03018032281,0.4824117213,0.1156824372,0.05228091274,0.04250430187,0.07407085369,0.05440761203,0.2064367545,0.3866467141,0.7013446536,0.7628726326,0.1023051851,0.0602308323,0.05833585598,0.3576492863,0.3976840948,0.07191980167,0.123181257,0.2257119118,0.4930323932,1.0,1.0,0.5843398519,0.751523935,0.05094154144,0.04406933246,0.1249674712,1.0,1.0,0.1485063604,0.08750523718,0.233948285,1.0,0.914244221,0.9151275485,1.0,0.3485721162,0.1602450896,0.1615533021,0.3379556539,622.1251365,693.8737361,561.1436282,570.626541,590.5655018,772.6123617,727.1357277,1110.316886,1332.154405,876.870286,535.2764249,553.3258499,569.8664285,19
385,0.03472137289,0.04075239841,0.1615666071,0.09999155845,0.01529646176,0.010607023,0.04207342726,0.03126824452,0.03488799693,0.01721715818,0.01276516587,0.01326503235,0.02759416591,0.03722332254,0.05710881003,0.205164484,0.06146432681,0.01112659181,0.01008942895,0.02690217259,0.03490385889,0.03457778177,0.01217754018,0.01023544789,0.01204004058,0.03202205852,0.04424203311,0.05204741214,0.1526329021,0.03007620721,0.00940707876,0.007374826462,0.01079787785,0.056964237,0.04774138432,0.01855859754,0.01091249383,0.01522624775,0.03292892497,0.04376765639,0.05141916909,0.2332665292,0.06917232357,0.02135368775,0.01500313693,0.02130250768,0.1928983346,0.1094061311,0.02672146696,0.02754901413,0.01114836381,0.03848162029,0.05099342099,0.162528877,0.8759548617,0.4397172462,0.08691675789,0.04581935014,0.0296851487,0.6966912846,0.239758759,0.06082309682,0.03912100999,0.009100963363,0.1457691082,0.3486693281,0.5764520054,0.5765227563,0.62986447,0.06205531589,0.04484670168,0.0724866653,1.0,1.0,0.05678726623,0.1203734955,0.09973508467,0.8983586121,1.0,1.0,0.8730003335,0.4690982301,0.04563653686,0.04920113497,0.1405376033,685.6648717,727.7166651,558.4004053,570.2055002,601.0815741,770.8924006,730.0910817,1129.502953,1327.092243,846.3207269,535.8641193,553.7934804,571.1463551,19
386,0.03471505827,0.04084160553,0.1621136417,0.09971062843,0.01525635785,0.0106128304,0.04222768869,0.02876210308,0.03416226282,0.01720091526,0.01382336428,0.01655472377,0.02764180304,0.03722552205,0.05724690573,0.2056992873,0.06121290522,0.01111026319,0.01009536893,0.02696754177,0.03209525664,0.03416640706,0.01218297539,0.01083978525,0.01505266885,0.03207462615,0.04425721081,0.05214980383,0.15289152,0.02993817522,0.009401743806,0.007372313785,0.01082153396,0.04882122242,0.04524851035,0.01855482371,0.01186305326,0.01893221596,0.03296346366,0.04377890607,0.05152062407,0.2339301498,0.06895725997,0.02131429954,0.01499774443,0.02134338166,0.166660221,0.1025457424,0.02676347155,0.02872574078,0.01404436324,0.0385635312,0.05102460456,0.1631847978,0.8785715126,0.4385227956,0.08672034619,0.04578466788,0.02964966843,0.6423026468,0.2313992589,0.06088617959,0.03876096449,0.01200882078,0.1463266065,0.3490956996,0.5767501205,0.5781926356,0.6283563792,0.06175628842,0.04491053806,0.07254933958,1.0,1.0,0.05690859419,0.1282106388,0.1223831993,0.8999439051,1.0,1.0,0.8741779282,0.4677836674,0.04541246502,0.04935292054,0.1406407561,690.2766972,729.0264258,558.2753935,564.4104211,577.4525588,770.8059426,730.2822731,1130.40096,1326.8167,844.8859749,535.8966842,553.8178832,571.2102595,19
387,0.03522678909,0.04456037637,0.1569079033,0.09723640738,0.01194145589,0.01093651257,0.04448348025,0.02554781472,0.0260207513,0.01429445359,0.02398756412,0.06263870349,0.02479036515,0.03917431807,0.05764045732,0.1870932402,0.05532936142,0.00967592099,0.01103359293,0.02332573767,0.031867944,0.02996155818,0.01172941881,0.01603351884,0.053568118,0.02736315244,0.04508242914,0.04865482011,0.1304294903,0.03418946,0.009445218226,0.00850152173,0.01186382708,0.02793032416,0.0306025422,0.01932686746,0.02485488318,0.05985944342,0.02823802252,0.04191951223,0.06104670655,0.308876355,0.1435800058,0.02903639597,0.02293713166,0.0276483492,0.06990766962,0.05144032324,0.03149369289,0.03464185362,0.04536523274,0.0414539694,0.09151733592,0.2374955558,0.8494704394,0.6133302934,0.08394354764,0.05637605026,0.03936469633,0.4737247767,0.2673221797,0.06229803388,0.07975336346,0.124683063,0.2815504916,0.5741742937,0.7203843353,0.4805537849,0.7067326931,0.03907145234,0.04611406502,0.1021385656,1.0,1.0,0.07872721325,0.204310291,0.5644846078,1.0,1.0,1.0,1.0,0.4484483382,0.07956764208,0.1119624021,0.2610356932,719.4562702,744.9325703,557.1725512,559.8972968,552.1201052,770.0176226,732.186524,1138.417724,1324.199679,832.0650038,536.2080607,554.0456447,571.8010939,19
388,0.03468974485,0.0433687113,0.1750920317,0.09393385827,0.01334566786,0.01057542093,0.04590703709,0.04539448755,0.02909789892,0.01576924241,0.02819718735,0.131889332,0.02958604268,0.03756284166,0.06058062078,0.2192896234,0.05614736724,0.01019485019,0.01036677323,0.02781967965,0.07341485473,0.04032452259,0.01162590541,0.01830875751,0.1029886128,0.03400309967,0.04472492413,0.05365105287,0.1562358677,0.02786433436,0.008875954117,0.007366283751,0.01126446209,0.1017309379,0.04698511934,0.01793568851,0.02614299605,0.09868483826,0.03448615334,0.04355025762,0.05458569289,0.2628256672,0.07355749843,0.02077674394,0.01590624086,0.0235209743,0.08446223694,0.04539391162,0.02675903298,0.02609359623,0.07617719595,0.04226830762,0.05545294742,0.1867325842,0.9597479623,0.4463309524,0.08069065638,0.046893754,0.03009425925,0.1078430364,0.09827834332,0.05981287236,0.06378859369,0.1633294734,0.1819007894,0.3842990878,0.6025435357,0.5812818798,0.6067920268,0.04907761549,0.04519454688,0.0784816003,0.781794509,0.6989068893,0.05760420338,0.1665390696,0.5098817789,0.9929773351,1.0,1.0,0.9402686952,0.4362116591,0.04309804133,0.05820448013,0.1568011276,666.5424247,724.4750685,555.9985758,561.8385236,542.3761216,769.1141498,734.6570663,1147.184976,1321.00629,818.02694,536.5969793,554.3161656,572.4940126,19
389,0.03466012201,0.04377341651,0.1775770577,0.09291039331,0.01322014206,0.01060782354,0.04659061833,0.05067029069,0.03025428973,0.01571036834,0.02478604259,0.09990449702,0.02981240674,0.03757435539,0.06118941461,0.221660014,0.0552681194,0.01014271654,0.01038674112,0.02810828162,0.08329394946,0.04273075268,0.01164141901,0.01615043469,0.07461818513,0.03424858613,0.0447808967,0.05409069474,0.1573424628,0.02741713928,0.008857152975,0.007355841433,0.0113822117,0.1330255795,0.05582547191,0.01790864835,0.02251275943,0.06519046512,0.03465644559,0.04359018471,0.05508587756,0.2659853042,0.07280080239,0.02062981779,0.01587804744,0.02372886129,0.140129925,0.05733029708,0.02691340476,0.02098392542,0.04930837289,0.04267865697,0.05563410485,0.189671809,0.9718801954,0.4418142659,0.0800117989,0.04674734626,0.02996986067,0.1081542015,0.09820635393,0.06003089206,0.06408784707,0.1208120835,0.1845989151,0.3861371719,0.603258545,0.5897238543,0.6011382278,0.0481008668,0.04545324065,0.07885833661,0.5263826652,0.6392330193,0.05806617684,0.1365194105,0.3200407802,1.0,1.0,1.0,0.9464942699,0.4315443655,0.04236427041,0.05885854015,0.1572853396,670.4818887,733.0095518,555.5460653,560.8775292,533.7995486,768.7440292,735.7423688,1150.64977,1319.645691,812.4780764,536.7660805,554.4305267,572.782088,19
390,0.03402061407,0.0471583808,0.1920692017,0.08397344581,0.01384288761,0.01129744686,0.05198934204,0.02736829295,0.02744507594,0.01666321762,0.03355911245,0.1627342665,0.03079557572,0.03709115859,0.06687674654,0.2301304146,0.04801281397,0.01048059377,0.01054873765,0.03126930434,0.03244408803,0.03085963322,0.0127667469,0.02798570464,0.1586543835,0.03559938937,0.04470994419,0.05992456381,0.1629389768,0.02311529625,0.009328999944,0.007331616551,0.01253852138,0.02865623422,0.03053881914,0.01844065447,0.0271728489,0.1616706895,0.03544094041,0.04436172705,0.05910534334,0.260388973,0.05636961463,0.0193069928,0.01448083234,0.02369904432,0.04550378472,0.04320798691,0.02958098267,0.04215803646,0.1359123302,0.04351331958,0.05216158609,0.2057981494,1.0,0.3622654356,0.07768364578,0.04351230775,0.02745657555,0.2604049182,0.1063883068,0.06566634987,0.0444269463,0.165590468,0.1767781304,0.3670864894,0.5866391559,0.7087415434,0.5352649048,0.04941010021,0.04908681407,0.07504086399,1.0,0.7778100918,0.06677256411,0.1897322155,0.568198112,0.9893897741,1.0,1.0,0.9242542319,0.3927933837,0.03375681695,0.05776837013,0.1403238478,721.7746275,759.4007117,551.8481593,545.2734464,523.1483356,764.9760268,748.7894588,1182.307718,1304.421307,761.945636,538.6580918,555.7289053,575.788229,19
391,0.03583262353,0.05038947127,0.1729605617,0.07148274651,0.0106669773,0.01139650268,0.04299164572,0.02593364669,0.02489268832,0.01369305797,0.0334374043,0.1854341053,0.02498697373,0.04082931383,0.06369816677,0.191650541,0.03783913354,0.009411696297,0.01076731898,0.02104988433,0.02975733419,0.02778230057,0.01203268405,0.02518620783,0.1746329338,0.02709167444,0.04688786756,0.05201454264,0.1326791925,0.0267423261,0.00959812395,0.008478056418,0.011928503,0.02468875874,0.02712856893,0.01960105492,0.02960138807,0.1699195272,0.02757671311,0.04319050344,0.07576293849,0.3659509014,0.1289348374,0.02978650793,0.0236684826,0.02588297266,0.06275441626,0.04104126824,0.0360836738,0.04126091652,0.1392839928,0.04831661775,0.1167641891,0.2904964652,0.9204600543,0.4980484408,0.07617158075,0.05517326827,0.03452756768,0.4386768165,0.2655841624,0.06763147838,0.09189512579,0.3189774949,0.3463949264,0.6800662507,0.7395130239,0.5583425082,0.5578112888,0.02742389618,0.05178322801,0.09620807711,1.0,1.0,0.08863383648,0.2124073469,1.0,1.0,1.0,1.0,1.0,0.3557645327,0.08276990716,0.1385701461,0.2519242728,718.2668303,756.4301528,551.7667338,551.9921395,536.2496123,764.8700527,749.1904226,1183.10867,1303.965971,760.6699919,538.7127923,555.7691962,575.8736733,19
392,0.03582229094,0.05092410696,0.1748404719,0.06969149497,0.01056854277,0.011443944,0.04293888451,0.03582528329,0.02766567046,0.0136226795,0.02901751809,0.1334250754,0.02510636894,0.04088003461,0.06440301143,0.1928142316,0.03672769677,0.009380477943,0.01075560967,0.02095913477,0.04744488096,0.03389622634,0.01199915869,0.01984171526,0.1143648231,0.02720140026,0.0469597796,0.05245419564,0.133136936,0.02613127934,0.009561604987,0.008446210049,0.01190776398,0.04105672569,0.03012454537,0.0195135383,0.02392337523,0.1016597469,0.02763693808,0.04326749623,0.07693857688,0.3695595477,0.1262209296,0.029538797,0.02355243086,0.02569499249,0.03448431548,0.03244736564,0.03618040104,0.03104382029,0.08123476937,0.04886841036,0.1176569042,0.2936649113,0.930858211,0.4868568823,0.07535990002,0.05491858346,0.03391442872,0.2911482231,0.2305598288,0.06784347027,0.08359673586,0.2114110967,0.3492986777,0.6829839555,0.7367082519,0.5677160775,0.5447107442,0.02653344206,0.05220750335,0.09515442355,1.0,1.0,0.08858100283,0.1591823109,0.5232077363,1.0,1.0,1.0,1.0,0.3494376503,0.08193030691,0.1396139958,0.2486507198,674.9780038,744.9924216,551.3723131,564.8193797,562.6348941,764.3332197,751.2395004,1187.087248,1301.648222,754.3324861,538.9886962,555.9758414,576.3059603,19
393,0.03581491412,0.05124994766,0.175972324,0.06864075031,0.01051151317,0.01147402533,0.04290340546,0.04648604145,0.03012356433,0.01358034218,0.02413581352,0.0879321845,0.02517955478,0.04090914898,0.06483358548,0.1934984279,0.03608175379,0.009362321949,0.01074964401,0.02090453559,0.0659580772,0.03893502113,0.01197846808,0.01543825752,0.07056691395,0.02726918232,0.04699934245,0.05272412916,0.1334032347,0.02577745051,0.009540029284,0.008427822721,0.0118959177,0.06669344784,0.03599872446,0.01945996041,0.01907657154,0.05863958656,0.02767512917,0.04331343463,0.07765890886,0.3717133687,0.1246332928,0.02939388746,0.02348453363,0.0255844161,0.04374628309,0.03399469555,0.03623581187,0.02507447409,0.04599590751,0.04920095137,0.1181958972,0.2955861266,0.9371321554,0.4802689634,0.07488479132,0.05476852604,0.03355579892,0.2276691838,0.2159343324,0.06796801488,0.07464431324,0.1308922905,0.3510504198,0.6847226902,0.734993666,0.5735606498,0.5369666448,0.02601559326,0.05246193569,0.09452422522,1.0,1.0,0.08855243491,0.1257880937,0.2764197296,1.0,1.0,1.0,1.0,0.3457161889,0.08144011816,0.1402475103,0.2466840755,668.7732158,741.9419092,551.145617,568.381286,559.3567141,764.0052869,752.5076343,1189.453242,1300.224953,750.5627024,539.1560607,556.1042802,576.5693434,19
394,0.03409947725,0.04952953346,0.1875247762,0.08076322748,0.01214672959,0.01118326308,0.05147091061,0.04971438037,0.02958879698,0.01513853744,0.02389284332,0.06963104657,0.03031111108,0.03755533427,0.06983843652,0.223211634,0.04556952831,0.00967110228,0.01071109602,0.02971072124,0.07474073437,0.04052227329,0.01189257484,0.01499929182,0.05303210098,0.0346881355,0.04512246519,0.06068914845,0.151662529,0.0227300904,0.008724558926,0.007277312895,0.01212319377,0.09756005639,0.04427092262,0.01755014242,0.01604009064,0.04085578977,0.03422695232,0.04400998296,0.06254477759,0.269100318,0.06364321983,0.01904031349,0.01544652828,0.02451368322,0.08145129669,0.04012611239,0.02879656596,0.01933815595,0.02685485427,0.04408432584,0.05743688456,0.2293823517,1.0,0.383798673,0.07315236639,0.04483401974,0.02646256932,0.07715412879,0.07684422107,0.06291289956,0.04964175099,0.05513315702,0.1997159377,0.4045335132,0.6071842898,0.6505915391,0.5278831475,0.0388642586,0.0486524622,0.07708100539,0.5194185824,0.599576688,0.06471677785,0.1136403673,0.1455775408,1.0,1.0,1.0,0.9172731526,0.374721764,0.03422518175,0.0662998375,0.14725197,618.4854388,719.7957954,550.9263089,573.2355863,561.6711909,763.6727268,753.8018698,1191.803134,1298.777486,746.8178984,539.3246844,556.2359954,576.8357068,19
